text,time_stamp,likes,dislikes,retweet
"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",10/17/2000,747063,401185,false
Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,6/19/2023,671993,552249,false
Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,11/17/2023,890425,13851,false
"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",3/12/2008,390573,415169,false
"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",3/10/2014,313550,515182,true
Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,10/3/2003,257156,191587,false
"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",11/26/2022,248316,872921,true
"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",8/10/2017,167889,892131,false
Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,4/1/2007,795470,273146,false
"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",12/31/2007,387395,312950,false
"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",3/18/2020,864171,591238,true
Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,9/16/2007,65074,404504,false
"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",10/20/2007,140027,222259,false
"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",9/13/2009,534614,878160,true
"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",10/30/2023,843204,284802,false
Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,2/2/2010,982672,946281,true
Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,4/29/2008,682594,376158,false
"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",1/3/2002,150067,947872,true
"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",11/27/2012,824215,984541,true
Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,1/13/2016,398056,850934,true
Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,5/2/2023,499832,643571,false
"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",8/18/2015,163523,302635,false
"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",5/31/2009,8797,700821,true
"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",6/21/2007,432040,344069,false
Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,10/18/2005,424024,134461,false
Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,9/13/2017,364786,439058,true
Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,12/16/2006,678950,49484,false
"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",6/14/2004,225563,231321,false
Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,9/6/2016,885167,303769,false
"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",3/2/2013,690576,284024,true
"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",9/24/2012,927015,976937,true
"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",9/18/2020,591173,516483,false
"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",11/3/2004,111643,997989,true
"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",4/12/2016,53910,87807,false
"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",5/3/2007,322421,840068,false
"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",5/26/2022,110746,387265,true
"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",7/19/2024,553154,214281,false
Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,10/9/2003,186398,133194,false
"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",11/16/2014,883115,170726,false
Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,11/21/2007,335253,835300,true
"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",12/4/2009,976639,178590,true
"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",10/19/2019,154709,205294,true
"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2/15/2016,785738,833440,false
"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",8/22/2019,638051,14570,true
"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",7/13/2008,332121,941002,false
Sed ante. Vivamus tortor. Duis mattis egestas metus.,11/1/2001,886333,488943,false
Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,11/30/2008,165492,24425,true
Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,10/1/2015,305192,908322,true
"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",9/18/2024,424806,680376,false
Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,3/3/2010,382111,781120,true
Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,12/19/2000,751287,33627,true
Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,11/28/2022,443057,193490,true
"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",10/21/2006,126170,336266,true
"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",12/27/2023,458252,454812,true
"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",4/28/2011,834944,311997,true
"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",8/5/2012,466338,846167,false
"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",10/5/2015,386917,992202,true
"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",4/27/2022,440702,870961,false
Phasellus in felis. Donec semper sapien a libero. Nam dui.,8/5/2012,974309,855626,false
Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,11/13/2005,23197,390710,true
"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",12/1/2019,514471,89868,false
Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,10/24/2012,112216,489910,true
Phasellus in felis. Donec semper sapien a libero. Nam dui.,8/23/2001,436462,693427,false
"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",10/31/2020,365771,335150,false
"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",6/27/2021,80739,802424,true
Fusce consequat. Nulla nisl. Nunc nisl.,12/20/2012,439682,125922,false
Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,6/7/2002,974988,58140,false
Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,9/15/2008,886283,946110,false
Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,7/11/2015,559933,609840,true
Fusce consequat. Nulla nisl. Nunc nisl.,7/10/2000,138565,658030,false
Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,1/3/2003,386904,878164,false
Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,4/19/2005,509873,223165,false
"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",1/16/2002,99225,476605,false
"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",9/14/2019,656163,764666,true
"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",1/12/2019,377475,896467,true
"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",3/8/2024,262065,387063,true
Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,11/12/2011,285500,648601,true
Fusce consequat. Nulla nisl. Nunc nisl.,7/20/2011,291789,160227,false
"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",7/13/2016,909107,393680,false
Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,7/9/2023,373618,542018,false
"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",4/13/2006,780168,120535,false
"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",6/18/2012,931970,450045,true
"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",11/3/2004,294732,736459,true
Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,11/2/2022,715498,599256,false
Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,4/15/2014,178050,198784,true
Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,4/23/2023,617022,367409,false
In congue. Etiam justo. Etiam pretium iaculis justo.,3/16/2017,176827,845363,true
Phasellus in felis. Donec semper sapien a libero. Nam dui.,11/16/2008,48863,848016,false
Phasellus in felis. Donec semper sapien a libero. Nam dui.,7/14/2023,121425,985171,true
Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,11/13/2012,962870,615942,true
Phasellus in felis. Donec semper sapien a libero. Nam dui.,12/6/2015,916324,963974,false
"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",2/22/2018,65087,961069,false
"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",6/11/2020,398932,605096,true
Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,10/6/2007,122229,560547,false
Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,4/25/2007,918650,912540,false
Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,2/26/2011,503835,278312,false
Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,5/16/2016,123628,556646,false
Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,1/22/2002,851788,310105,true
"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",2/1/2002,553552,133910,false
Fusce consequat. Nulla nisl. Nunc nisl.,1/28/2002,807318,32410,false
Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,2/3/2008,971478,692594,true
"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",4/1/2023,63160,392960,true
"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",12/29/2019,714301,705059,false
"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",3/18/2008,917277,910433,true
"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",10/10/2001,912689,680346,false
"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",5/17/2015,921027,86542,false
"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",7/29/2017,252924,386751,true
"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",9/18/2011,839284,124720,false
Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,1/4/2016,19606,435206,true
"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",10/8/2003,468595,527562,true
"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",2/28/2023,56179,314423,false
"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",12/22/2006,466256,932333,false
"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",1/1/2018,635974,23320,true
"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",12/1/2015,103724,716277,false
"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",12/11/2011,739090,758859,true
"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",9/5/2011,163851,955500,true
Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,7/29/2015,856220,736069,true
"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",7/17/2012,447543,351607,true
Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,7/3/2005,399357,348359,false
Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,6/8/2018,631816,180185,false
Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,6/10/2017,34813,135606,false
Phasellus in felis. Donec semper sapien a libero. Nam dui.,12/13/2005,126667,868009,false
"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",12/14/2010,544258,270181,true
In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,11/14/2002,398220,224960,true
Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,5/2/2005,989778,494397,true
Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,8/31/2012,605670,477044,false
In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,9/1/2016,281253,594834,true
"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",10/17/2012,679218,723338,true
"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",9/10/2023,949245,278397,false
"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",4/8/2004,212531,305575,false
Sed ante. Vivamus tortor. Duis mattis egestas metus.,6/1/2009,891838,511741,true
Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,9/9/2001,349953,175618,false
Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,5/27/2004,927540,489936,false
"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",4/27/2002,521034,64676,false
"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",4/7/2016,577381,757931,false
"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",3/1/2021,521033,669358,true
Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,10/31/2002,741633,207345,true
Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,6/3/2013,718416,455657,false
"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",6/30/2023,775509,258893,true
"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",1/16/2004,619453,23325,true
"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",2/24/2013,987179,959103,true
"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",7/26/2014,299153,547071,true
"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",5/24/2018,783212,787175,false
"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",8/24/2007,914694,433980,false
Phasellus in felis. Donec semper sapien a libero. Nam dui.,4/4/2023,161756,498891,false
Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,5/29/2004,714421,621861,true
"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",4/21/2004,805329,593738,true
In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,10/26/2011,305855,378437,true
In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,2/9/2012,956506,896213,false
Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,8/19/2022,951648,909453,true
Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,12/13/2014,153640,806188,true
Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,6/5/2007,221230,675099,false
Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,12/19/2009,732753,173543,true
"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",10/2/2000,881397,706400,false
Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,7/11/2021,588931,943108,true
"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",4/23/2013,181151,965425,false
Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,6/19/2004,487393,518106,false
"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",8/5/2014,41441,521031,true
"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",12/13/2015,16559,195332,false
"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",7/17/2000,937717,305958,true
"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",1/11/2012,373263,471024,false
Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,7/25/2015,589142,250962,false
"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",10/8/2024,134431,867560,true
Sed ante. Vivamus tortor. Duis mattis egestas metus.,10/12/2000,502583,555266,true
Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,2/29/2000,432671,211580,false
Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,8/17/2016,245671,407,false
Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,6/25/2018,511765,306386,true
"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",11/6/2007,563936,145548,true
"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",2/11/2001,136133,77432,false
In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,8/3/2022,443683,417995,false
Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,11/23/2009,656378,787871,false
Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,7/12/2003,865115,210781,true
Sed ante. Vivamus tortor. Duis mattis egestas metus.,12/17/2006,358521,327778,false
"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",3/30/2003,193326,639789,false
Sed ante. Vivamus tortor. Duis mattis egestas metus.,4/13/2002,777327,82021,true
"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",6/18/2003,389947,419840,true
"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",5/5/2006,972906,698687,true
Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,11/21/2013,840347,368738,false
Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,1/15/2007,74271,437878,true
"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",11/15/2018,940910,798190,false
In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,10/1/2016,641813,120969,true
"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",10/13/2021,722686,789679,false
"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",3/6/2015,45756,15174,false
"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",7/27/2014,919322,954134,true
"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",6/24/2024,901698,307871,false
"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",2/12/2011,958308,922995,false
